id,provinceId,name,slug
646,53,งาว,งาว
647,53,แจ้ห่ม,แจ้ห่ม
648,53,เถิน,เถิน
649,53,เมืองปาน,เมืองปาน
650,53,เมืองลำปาง,เมืองลำปาง
651,53,แม่ทะ,แม่ทะ
652,53,แม่พริก,แม่พริก
653,53,แม่เมาะ,แม่เมาะ
654,53,วังเหนือ,วังเหนือ
655,53,สบปราบ,สบปราบ
656,53,เสริมงาม,เสริมงาม
657,53,ห้างฉัตร,ห้างฉัตร
658,54,ทุ่งหัวช้าง,ทุ่งหัวช้าง
659,54,บ้านธิ,บ้านธิ
660,54,บ้านโฮ่ง,บ้านโฮ่ง
661,54,ป่าซาง,ป่าซาง
662,54,เมืองลำพูน,เมืองลำพูน
663,54,แม่ทา,แม่ทา
664,54,ลี้,ลี้
665,54,เวียงหนองล่อง,เวียงหนองล่อง
666,55,เชียงคาน,เชียงคาน
667,55,ด่านซ้าย,ด่านซ้าย
668,55,ท่าลี่,ท่าลี่
669,55,นาด้วง,นาด้วง
670,55,นาแห้ว,นาแห้ว
671,55,ปากชม,ปากชม
672,55,ผาขาว,ผาขาว
673,55,ภูกระดึง,ภูกระดึง
674,55,ภูเรือ,ภูเรือ
675,55,ภูหลวง,ภูหลวง
676,55,เมืองเลย,เมืองเลย
677,55,วังสะพุง,วังสะพุง
678,55,หนองหิน,หนองหิน
679,55,เอราวัณ,เอราวัณ
680,56,กันทรลักษ์,กันทรลักษ์
681,56,กันทรารมย์,กันทรารมย์
682,56,ขุขันธ์,ขุขันธ์
683,56,ขุนหาญ,ขุนหาญ
684,56,น้ำเกลี้ยง,น้ำเกลี้ยง
685,56,โนนคูณ,โนนคูณ
686,56,บึงบูรพ์,บึงบูรพ์
687,56,เบญจลักษ์,เบญจลักษ์
688,56,ปรางค์กู่,ปรางค์กู่
689,56,พยุห์,พยุห์
690,56,โพธิ์ศรีสุวรรณ,โพธิ์ศรีสุวรรณ
691,56,ไพรบึง,ไพรบึง
692,56,ภูสิงห์,ภูสิงห์
693,56,เมืองจันทร์,เมืองจันทร์
694,56,เมืองศรีสะเกษ,เมืองศรีสะเกษ
695,56,ยางชุมน้อย,ยางชุมน้อย
696,56,ราษีไศล,ราษีไศล
697,56,วังหิน,วังหิน
698,56,ศรีรัตนะ,ศรีรัตนะ
699,56,ศิลาลาด,ศิลาลาด
700,56,ห้วยทับทัน,ห้วยทับทัน
701,56,อุทุมพรพิสัย,อุทุมพรพิสัย
702,57,กุดบาก,กุดบาก
703,57,กุสุมาลย์,กุสุมาลย์
704,57,คำตากล้า,คำตากล้า
705,57,โคกศรีสุพรรณ,โคกศรีสุพรรณ
706,57,เจริญศิลป์,เจริญศิลป์
707,57,เต่างอย,เต่างอย
708,57,นิคมน้ำอูน,นิคมน้ำอูน
709,57,บ้านม่วง,บ้านม่วง
710,57,พรรณานิคม,พรรณานิคม
711,57,พังโคน,พังโคน
712,57,โพนนาแก้ว,โพนนาแก้ว
713,57,ภูพาน,ภูพาน
714,57,เมืองสกลนคร,เมืองสกลนคร
715,57,วานรนิวาส,วานรนิวาส
716,57,วาริชภูมิ,วาริชภูมิ
717,57,สว่างแดนดิน,สว่างแดนดิน
718,57,ส่องดาว,ส่องดาว
719,57,อากาศอำนวย,อากาศอำนวย
720,58,กระแสสินธุ์,กระแสสินธุ์
721,58,คลองหอยโข่ง,คลองหอยโข่ง
722,58,ควนเนียง,ควนเนียง
723,58,จะนะ,จะนะ
724,58,เทพา,เทพา
725,58,นาทวี,นาทวี
726,58,นาหม่อม,นาหม่อม
727,58,บางกล่ำ,บางกล่ำ
728,58,เมืองสงขลา,เมืองสงขลา
729,58,ระโนด,ระโนด
730,58,รัตภูมิ,รัตภูมิ
731,58,สทิงพระ,สทิงพระ
732,58,สะเดา,สะเดา
733,58,สะบ้าย้อย,สะบ้าย้อย
734,58,สิงหนคร,สิงหนคร
735,58,หาดใหญ่,หาดใหญ่
736,59,ควนกาหลง,ควนกาหลง
737,59,ควนโดน,ควนโดน
738,59,ท่าแพ,ท่าแพ
739,59,ทุ่งหว้า,ทุ่งหว้า
740,59,มะนัง,มะนัง
741,59,เมืองสตูล,เมืองสตูล
742,59,ละงู,ละงู
743,60,บางบ่อ,บางบ่อ
744,60,บางพลี,บางพลี
745,60,บางเสาธง,บางเสาธง
746,60,พระประแดง,พระประแดง
747,60,พระสมุทรเจดีย์,พระสมุทรเจดีย์
748,60,เมืองสมุทรปราการ,เมืองสมุทรปราการ
749,61,บางคนที,บางคนที
750,61,เมืองสมุทรสงคราม,เมืองสมุทรสงคราม
751,61,อัมพวา,อัมพวา
752,62,กระทุ่มแบน,กระทุ่มแบน
753,62,บ้านแพ้ว,บ้านแพ้ว
754,62,เมืองสมุทรสาคร,เมืองสมุทรสาคร
755,63,เขาฉกรรจ์,เขาฉกรรจ์
756,63,คลองหาด,คลองหาด
757,63,โคกสูง,โคกสูง
758,63,ตาพระยา,ตาพระยา
759,63,เมืองสระแก้ว,เมืองสระแก้ว
760,63,วังน้ำเย็น,วังน้ำเย็น
761,63,วังสมบูรณ์,วังสมบูรณ์
762,63,วัฒนานคร,วัฒนานคร
763,63,อรัญประเทศ,อรัญประเทศ
764,64,แก่งคอย,แก่งคอย
765,64,เฉลิมพระเกียรติ,เฉลิมพระเกียรติ
766,64,ดอนพุด,ดอนพุด
767,64,บ้านหมอ,บ้านหมอ
768,64,พระพุทธบาท,พระพุทธบาท
769,64,มวกเหล็ก,มวกเหล็ก
770,64,เมืองสระบุรี,เมืองสระบุรี
771,64,วังม่วง,วังม่วง
772,64,วิหารแดง,วิหารแดง
773,64,เสาไห้,เสาไห้
774,64,หนองแค,หนองแค
775,64,หนองแซง,หนองแซง
776,64,หนองโดน,หนองโดน
777,65,ค่ายบางระจัน,ค่ายบางระจัน
778,65,ท่าช้าง,ท่าช้าง
779,65,บางระจัน,บางระจัน
780,65,พรหมบุรี,พรหมบุรี
781,65,เมืองสิงห์บุรี,เมืองสิงห์บุรี
782,65,อินทร์บุรี,อินทร์บุรี
783,66,กงไกรลาศ,กงไกรลาศ
784,66,คีรีมาศ,คีรีมาศ
785,66,ทุ่งเสลี่ยม,ทุ่งเสลี่ยม
786,66,บ้านด่านลานหอย,บ้านด่านลานหอย
787,66,เมืองสุโขทัย,เมืองสุโขทัย
788,66,ศรีนคร,ศรีนคร
789,66,ศรีสัชนาลัย,ศรีสัชนาลัย
790,66,ศรีสำโรง,ศรีสำโรง
791,66,สวรรคโลก,สวรรคโลก
792,67,ดอนเจดีย์,ดอนเจดีย์
793,67,ด่านช้าง,ด่านช้าง
794,67,เดิมบางนางบวช,เดิมบางนางบวช
795,67,บางปลาม้า,บางปลาม้า
796,67,เมืองสุพรรณบุรี,เมืองสุพรรณบุรี
797,67,ศรีประจันต์,ศรีประจันต์
798,67,สองพี่น้อง,สองพี่น้อง
799,67,สามชุก,สามชุก
800,67,หนองหญ้าไซ,หนองหญ้าไซ
801,67,อู่ทอง,อู่ทอง
802,68,กาญจนดิษฐ์,กาญจนดิษฐ์
803,68,เกาะพะงัน,เกาะพะงัน
804,68,เกาะสมุย,เกาะสมุย
805,68,คีรีรัฐนิคม,คีรีรัฐนิคม
806,68,เคียนซา,เคียนซา
807,68,ชัยบุรี,ชัยบุรี
808,68,ไชยา,ไชยา
809,68,ดอนสัก,ดอนสัก
810,68,ท่าฉาง,ท่าฉาง
811,68,ท่าชนะ,ท่าชนะ
812,68,บ้านตาขุน,บ้านตาขุน
813,68,บ้านนาเดิม,บ้านนาเดิม
814,68,บ้านนาสาร,บ้านนาสาร
815,68,พนม,พนม
816,68,พระแสง,พระแสง
817,68,พุนพิน,พุนพิน
818,68,เมืองสุราษฎร์ธานี,เมืองสุราษฎร์ธานี
819,68,วิภาวดี,วิภาวดี
820,68,เวียงสระ,เวียงสระ
821,69,กาบเชิง,กาบเชิง
822,69,เขวาสินรินทร์,เขวาสินรินทร์
823,69,จอมพระ,จอมพระ
824,69,ชุมพลบุรี,ชุมพลบุรี
825,69,ท่าตูม,ท่าตูม
826,69,โนนนารายณ์,โนนนารายณ์
827,69,บัวเชด,บัวเชด
828,69,ปราสาท,ปราสาท
829,69,พนมดงรัก,พนมดงรัก
830,69,เมืองสุรินทร์,เมืองสุรินทร์
831,69,รัตนบุรี,รัตนบุรี
832,69,ลำดวน,ลำดวน
833,69,ศรีณรงค์,ศรีณรงค์
834,69,ศีขรภูมิ,ศีขรภูมิ
835,69,สนม,สนม
836,69,สังขะ,สังขะ
837,69,สำโรงทาบ,สำโรงทาบ
838,70,ท่าบ่อ,ท่าบ่อ
839,70,เฝ้าไร่,เฝ้าไร่
840,70,โพธิ์ตาก,โพธิ์ตาก
841,70,โพนพิสัย,โพนพิสัย
842,70,เมืองหนองคาย,เมืองหนองคาย
843,70,รัตนวาปี,รัตนวาปี
844,70,ศรีเชียงใหม่,ศรีเชียงใหม่
845,70,สระใคร,สระใคร
846,70,สังคม,สังคม
847,71,นากลาง,นากลาง
848,71,นาวัง,นาวัง
849,71,โนนสัง,โนนสัง
850,71,เมืองหนองบัวลำภู,เมืองหนองบัวลำภู
851,71,ศรีบุญเรือง,ศรีบุญเรือง
852,71,สุวรรณคูหา,สุวรรณคูหา
853,72,ไชโย,ไชโย
854,72,ป่าโมก,ป่าโมก
855,72,โพธิ์ทอง,โพธิ์ทอง
856,72,เมืองอ่างทอง,เมืองอ่างทอง
857,72,วิเศษชัยชาญ,วิเศษชัยชาญ
858,72,สามโก้,สามโก้
859,72,แสวงหา,แสวงหา
860,73,ชานุมาน,ชานุมาน
861,73,ปทุมราชวงศา,ปทุมราชวงศา
862,73,พนา,พนา
863,73,เมืองอำนาจเจริญ,เมืองอำนาจเจริญ
864,73,ลืออำนาจ,ลืออำนาจ
865,73,เสนางคนิคม,เสนางคนิคม
866,73,หัวตะพาน,หัวตะพาน
867,74,กุดจับ,กุดจับ
868,74,กุมภวาปี,กุมภวาปี
869,74,กู่แก้ว,กู่แก้ว
870,74,ไชยวาน,ไชยวาน
871,74,ทุ่งฝน,ทุ่งฝน
872,74,นายูง,นายูง
873,74,น้ำโสม,น้ำโสม
874,74,โนนสะอาด,โนนสะอาด
875,74,บ้านดุง,บ้านดุง
876,74,บ้านผือ,บ้านผือ
877,74,ประจักษ์ศิลปาคม,ประจักษ์ศิลปาคม
878,74,พิบูลย์รักษ์,พิบูลย์รักษ์
879,74,เพ็ญ,เพ็ญ
880,74,เมืองอุดรธานี,เมืองอุดรธานี
881,74,วังสามหมอ,วังสามหมอ
882,74,ศรีธาตุ,ศรีธาตุ
883,74,สร้างคอม,สร้างคอม
884,74,หนองวัวซอ,หนองวัวซอ
885,74,หนองแสง,หนองแสง
886,74,หนองหาน,หนองหาน
887,75,ตรอน,ตรอน
888,75,ทองแสนขัน,ทองแสนขัน
889,75,ท่าปลา,ท่าปลา
890,75,น้ำปาด,น้ำปาด
891,75,บ้านโคก,บ้านโคก
892,75,พิชัย,พิชัย
893,75,ฟากท่า,ฟากท่า
894,75,เมืองอุตรดิตถ์,เมืองอุตรดิตถ์
895,75,ลับแล,ลับแล
896,76,ทัพทัน,ทัพทัน
897,76,บ้านไร่,บ้านไร่
898,76,เมืองอุทัยธานี,เมืองอุทัยธานี
899,76,ลานสัก,ลานสัก
900,76,สว่างอารมณ์,สว่างอารมณ์
901,76,หนองขาหย่าง,หนองขาหย่าง
902,76,หนองฉาง,หนองฉาง
903,76,ห้วยคต,ห้วยคต
904,77,กุดข้าวปุ้น,กุดข้าวปุ้น
905,77,เขมราฐ,เขมราฐ
906,77,เขื่องใน,เขื่องใน
907,77,โขงเจียม,โขงเจียม
908,77,ดอนมดแดง,ดอนมดแดง
909,77,เดชอุดม,เดชอุดม
910,77,ตระการพืชผล,ตระการพืชผล
911,77,ตาลสุม,ตาลสุม
912,77,ทุ่งศรีอุดม,ทุ่งศรีอุดม
913,77,นาจะหลวย,นาจะหลวย
914,77,นาตาล,นาตาล
915,77,นาเยีย,นาเยีย
916,77,น้ำขุ่น,น้ำขุ่น
917,77,น้ำยืน,น้ำยืน
918,77,บุณฑริก,บุณฑริก
919,77,พิบูลมังสาหาร,พิบูลมังสาหาร
920,77,โพธิ์ไทร,โพธิ์ไทร
921,77,ม่วงสามสิบ,ม่วงสามสิบ
922,77,เมืองอุบลราชธานี,เมืองอุบลราชธานี
923,77,วารินชำราบ,วารินชำราบ
924,77,ศรีเมืองใหม่,ศรีเมืองใหม่
925,77,สว่างวีระวงศ์,สว่างวีระวงศ์
926,77,สำโรง,สำโรง
927,77,สิรินธร,สิรินธร
928,77,เหล่าเสือโก้ก,เหล่าเสือโก้ก
