id,districtId,name,slug
1061,167,บ้านเดื่อ,บ้านเดื่อ
1062,167,บ้านบัว,บ้านบัว
1063,167,บ้านเป้า,บ้านเป้า
1064,167,บ้านยาง,บ้านยาง
1065,167,บ้านหัน,บ้านหัน
1066,167,สระโพนทอง,สระโพนทอง
1067,167,หนองข่า,หนองข่า
1068,167,หนองโพนงาม,หนองโพนงาม
1069,168,เก่าย่าดี,เก่าย่าดี
1070,168,โคกกุง,โคกกุง
1071,168,ช่องสามหมอ,ช่องสามหมอ
1072,168,ท่ามะไฟหวาน,ท่ามะไฟหวาน
1073,168,นาหนองทุ่ม,นาหนองทุ่ม
1074,168,บ้านแก้ง,บ้านแก้ง
1075,168,หนองขาม,หนองขาม
1076,168,หนองไผ่,หนองไผ่
1077,168,หนองสังข์,หนองสังข์
1078,168,หลุบคา,หลุบคา
1079,169,คอนสวรรค์,คอนสวรรค์
1080,169,โคกมั่งงอย,โคกมั่งงอย
1081,169,ช่องสามหมอ,ช่องสามหมอ
1082,169,โนนสะอาด,โนนสะอาด
1083,169,บ้านโสก,บ้านโสก
1084,169,ยางหวาย,ยางหวาย
1085,169,ศรีสำราญ,ศรีสำราญ
1086,169,หนองขาม,หนองขาม
1087,169,ห้วยไร่,ห้วยไร่
1088,170,คอนสาร,คอนสาร
1089,170,ดงกลาง,ดงกลาง
1090,170,ดงบัง,ดงบัง
1091,170,ทุ่งนาเลา,ทุ่งนาเลา
1092,170,ทุ่งพระ,ทุ่งพระ
1093,170,ทุ่งลุยลาย,ทุ่งลุยลาย
1094,170,โนนคูณ,โนนคูณ
1095,170,ห้วยยาง,ห้วยยาง
1096,171,กุดน้ำใส,กุดน้ำใส
1097,171,บ้านกอก,บ้านกอก
1098,171,บ้านขาม,บ้านขาม
1099,171,ละหาน,ละหาน
1100,171,ส้มป่อย,ส้มป่อย
1101,171,หนองโดน,หนองโดน
1102,171,หนองบัวโคก,หนองบัวโคก
1103,171,หนองบัวบาน,หนองบัวบาน
1104,171,หนองบัวใหญ่,หนองบัวใหญ่
1105,172,ซับใหญ่,ซับใหญ่
1106,172,ตะโกทอง,ตะโกทอง
1107,172,ท่ากูบ,ท่ากูบ
1108,173,นายางกลัก,นายางกลัก
1109,173,บ้านไร่,บ้านไร่
1110,173,โป่งนก,โป่งนก
1111,173,วะตะแบก,วะตะแบก
1112,173,ห้วยยายจิ๋ว,ห้วยยายจิ๋ว
1113,174,กะฮาด,กะฮาด
1114,174,ตาเนิน,ตาเนิน
1115,174,รังงาม,รังงาม
1116,174,หนองฉิม,หนองฉิม
1117,175,ชีบน,ชีบน
1118,175,ตลาดแร้ง,ตลาดแร้ง
1119,175,โนนแดง,โนนแดง
1120,175,บ้านเขว้า,บ้านเขว้า
1121,175,ภูแลนคา,ภูแลนคา
1122,175,ลุ่มลำชี,ลุ่มลำชี
1123,176,บ้านเต่า,บ้านเต่า
1124,176,บ้านแท่น,บ้านแท่น
1125,176,สระพัง,สระพัง
1126,176,สามสวน,สามสวน
1127,176,หนองคู,หนองคู
1128,177,เกาะมะนาว,เกาะมะนาว
1129,177,โคกเพชรพัฒนา,โคกเพชรพัฒนา
1130,177,โคกเริงรมย์,โคกเริงรมย์
1131,177,บ้านชวน,บ้านชวน
1132,177,บ้านตาล,บ้านตาล
1133,177,บ้านเพชร,บ้านเพชร
1134,177,หัวทะเล,หัวทะเล
1135,178,เจาทอง,เจาทอง
1136,178,บ้านเจียง,บ้านเจียง
1137,178,วังทอง,วังทอง
1138,178,แหลมทอง,แหลมทอง
1139,179,กวางโจน,กวางโจน
1140,179,กุดยม,กุดยม
1141,179,โคกสะอาด,โคกสะอาด
1142,179,ธาตุทอง,ธาตุทอง
1143,179,บ้านแก้ง,บ้านแก้ง
1144,179,บ้านดอน,บ้านดอน
1145,179,บ้านเพชร,บ้านเพชร
1146,179,ผักปัง,ผักปัง
1147,179,หนองคอนไทย,หนองคอนไทย
1148,179,หนองตูม,หนองตูม
1149,179,โอโล,โอโล
1150,180,กุดตุ้ม,กุดตุ้ม
1151,180,โคกสูง,โคกสูง
1152,180,ชีลอง,ชีลอง
1153,180,ซับสีทอง,ซับสีทอง
1154,180,ท่าหินโงม,ท่าหินโงม
1155,180,นาฝาย,นาฝาย
1156,180,นาเสียว,นาเสียว
1157,180,โนนสำราญ,โนนสำราญ
1158,180,ในเมือง,ในเมือง
1159,180,บ้านค่าย,บ้านค่าย
1160,180,บ้านเล่า,บ้านเล่า
1161,180,บุ่งคล้า,บุ่งคล้า
1162,180,โพนทอง,โพนทอง
1163,180,รอบเมือง,รอบเมือง
1164,180,ลาดใหญ่,ลาดใหญ่
1165,180,หนองนาแซง,หนองนาแซง
1166,180,หนองไผ่,หนองไผ่
1167,180,ห้วยต้อน,ห้วยต้อน
1168,180,ห้วยบง,ห้วยบง
1169,181,กุดชุมแสง,กุดชุมแสง
1170,181,คูเมือง,คูเมือง
1171,181,ถ้ำวัวแดง,ถ้ำวัวแดง
1172,181,ท่าใหญ่,ท่าใหญ่
1173,181,นางแดด,นางแดด
1174,181,วังชมภู,วังชมภู
1175,181,หนองบัวแดง,หนองบัวแดง
1176,181,หนองแวง,หนองแวง
1177,182,โคกสะอาด,โคกสะอาด
1178,182,วังตะเฆ่,วังตะเฆ่
1179,182,โสกปลาดุก,โสกปลาดุก
1180,182,หนองบัวระเหว,หนองบัวระเหว
1181,182,ห้วยแย้,ห้วยแย้
1182,183,คุริง,คุริง
1183,183,ทรัพย์อนันต์,ทรัพย์อนันต์
1184,183,ท่าข้าม,ท่าข้าม
1185,183,ท่าแซะ,ท่าแซะ
1186,183,นากระตาม,นากระตาม
1187,183,รับร่อ,รับร่อ
1188,183,สลุย,สลุย
1189,183,สองพี่น้อง,สองพี่น้อง
1190,183,หงษ์เจริญ,หงษ์เจริญ
1191,183,หินแก้ว,หินแก้ว
1192,184,ช่องไม้แก้ว,ช่องไม้แก้ว
1193,184,ตะโก,ตะโก
1194,184,ทุ่งตะไคร,ทุ่งตะไคร
1195,184,ปากตะโก,ปากตะโก
1196,185,เขาไชยราช,เขาไชยราช
1197,185,ชุมโค,ชุมโค
1198,185,ดอนยาง,ดอนยาง
1199,185,ทะเลทรัพย์,ทะเลทรัพย์
1200,185,บางสน,บางสน
1201,185,ปากคลอง,ปากคลอง
1202,185,สะพลี,สะพลี
1203,186,ปังหวาน,ปังหวาน
1204,186,ปากทรง,ปากทรง
1205,186,พระรักษ์,พระรักษ์
1206,186,พะโต๊ะ,พะโต๊ะ
1207,187,ขุนกระทิง,ขุนกระทิง
1208,187,ตากแดด,ตากแดด
1209,187,ถ้ำสิงห์,ถ้ำสิงห์
1210,187,ท่าตะเภา,ท่าตะเภา
1211,187,ท่ายาง,ท่ายาง
1212,187,ทุ่งคา,ทุ่งคา
1213,187,นาชะอัง,นาชะอัง
1214,187,นาทุ่ง,นาทุ่ง
1215,187,บางลึก,บางลึก
1216,187,บางหมาก,บางหมาก
1217,187,บ้านนา,บ้านนา
1218,187,ปากน้ำ,ปากน้ำ
1219,187,วังไผ่,วังไผ่
1220,187,วังใหม่,วังใหม่
1221,187,วิสัยเหนือ,วิสัยเหนือ
1222,187,หาดทรายรี,หาดทรายรี
1223,187,หาดพันไกร,หาดพันไกร
1224,188,ทุ่งคาวัด,ทุ่งคาวัด
1225,188,ทุ่งหลวง,ทุ่งหลวง
1226,188,ละแม,ละแม
1227,188,สวนแตง,สวนแตง
1228,189,เขาค่าย,เขาค่าย
1229,189,เขาทะลุ,เขาทะลุ
1230,189,ครน,ครน
1231,189,ด่านสวี,ด่านสวี
1232,189,ท่าหิน,ท่าหิน
1233,189,ทุ่งระยะ,ทุ่งระยะ
1234,189,นาโพธิ์,นาโพธิ์
1235,189,นาสัก,นาสัก
1236,189,ปากแพรก,ปากแพรก
1237,189,วิสัยใต้,วิสัยใต้
1238,189,สวี,สวี
1239,190,ขันเงิน,ขันเงิน
1240,190,ท่ามะพลา,ท่ามะพลา
1241,190,นาขา,นาขา
1242,190,นาพญา,นาพญา
1243,190,บางน้ำจืด,บางน้ำจืด
1244,190,บางมะพร้าว,บางมะพร้าว
1245,190,บ้านควน,บ้านควน
1246,190,ปากน้ำ,ปากน้ำ
1247,190,พ้อแดง,พ้อแดง
1248,190,วังตะกอ,วังตะกอ
1249,190,หลังสวน,หลังสวน
1250,190,หาดยาย,หาดยาย
1251,190,แหลมทราย,แหลมทราย
1252,191,ต้า,ต้า
1253,191,ป่าตาล,ป่าตาล
1254,191,ยางฮอม,ยางฮอม
1255,192,ครึ่ง,ครึ่ง
1256,192,บุญเรือง,บุญเรือง
1257,192,ริมโขง,ริมโขง
1258,192,เวียง,เวียง
1259,192,ศรีดอนชัย,ศรีดอนชัย
1260,192,สถาน,สถาน
1261,192,ห้วยซ้อ,ห้วยซ้อ
1262,193,บ้านแซว,บ้านแซว
1263,193,ป่าสัก,ป่าสัก
1264,193,แม่เงิน,แม่เงิน
1265,193,โยนก,โยนก
1266,193,เวียง,เวียง
1267,193,ศรีดอนมูล,ศรีดอนมูล
1268,194,โชคชัย,โชคชัย
1269,194,ปงน้อย,ปงน้อย
1270,194,หนองป่าก่อ,หนองป่าก่อ
1271,195,งิ้ว,งิ้ว
1272,195,เชียงเคี่ยน,เชียงเคี่ยน
1273,195,ตับเต่า,ตับเต่า
1274,195,ปล้อง,ปล้อง
1275,195,แม่ลอย,แม่ลอย
1276,195,เวียง,เวียง
1277,195,ศรีดอนไชย,ศรีดอนไชย
1278,195,สันทรายงาม,สันทรายงาม
1279,195,หงาว,หงาว
1280,195,หนองแรด,หนองแรด
1281,196,ป่าแงะ,ป่าแงะ
1282,196,ป่าแดด,ป่าแดด
1283,196,โรงช้าง,โรงช้าง
1284,196,ศรีโพธิ์เงิน,ศรีโพธิ์เงิน
1285,196,สันมะค่า,สันมะค่า
1286,197,ตาดควัน,ตาดควัน
1287,197,เม็งราย,เม็งราย
1288,197,แม่ต๋ำ,แม่ต๋ำ
1289,197,แม่เปา,แม่เปา
1290,197,ไม้ยา,ไม้ยา
1291,198,เจริญเมือง,เจริญเมือง
1292,198,ดอยงาม,ดอยงาม
1293,198,ทรายขาว,ทรายขาว
1294,198,ทานตะวัน,ทานตะวัน
1295,198,ธารทอง,ธารทอง
1296,198,ป่าหุ่ง,ป่าหุ่ง
1297,198,ม่วงคำ,ม่วงคำ
1298,198,เมืองพาน,เมืองพาน
1299,198,แม่เย็น,แม่เย็น
1300,198,แม่อ้อ,แม่อ้อ
1301,198,เวียงห้าว,เวียงห้าว
1302,198,สันกลาง,สันกลาง
1303,198,สันติสุข,สันติสุข
1304,198,สันมะเค็ด,สันมะเค็ด
1305,198,หัวง้ม,หัวง้ม
1306,199,ดอยลาน,ดอยลาน
1307,199,ดอยฮาง,ดอยฮาง
1308,199,ท่าสาย,ท่าสาย
1309,199,ท่าสุด,ท่าสุด
1310,199,นางแล,นางแล
1311,199,บ้านดู่,บ้านดู่
1312,199,ป่าอ้อดอนชัย,ป่าอ้อดอนชัย
1313,199,แม่กรณ์,แม่กรณ์
1314,199,แม่ข้าวต้ม,แม่ข้าวต้ม
1315,199,แม่ยาว,แม่ยาว
1316,199,รอบเวียง,รอบเวียง
1317,199,ริมกก,ริมกก
1318,199,เวียง,เวียง
1319,199,สันทราย,สันทราย
1320,199,ห้วยชมภู,ห้วยชมภู
1321,199,ห้วยสัก,ห้วยสัก
1322,200,จอมสวรรค์,จอมสวรรค์
1323,200,จันจว้า,จันจว้า
1324,200,จันจว้าใต้,จันจว้าใต้
1325,200,ท่าข้าวเปลือก,ท่าข้าวเปลือก
1326,200,ป่าซาง,ป่าซาง
1327,200,ป่าตึง,ป่าตึง
1328,200,แม่คำ,แม่คำ
1329,200,แม่จัน,แม่จัน
1330,200,แม่ไร่,แม่ไร่
1331,200,ศรีค้ำ,ศรีค้ำ
1332,200,สันทราย,สันทราย
1333,201,เทอดไทย,เทอดไทย
1334,201,แม่ฟ้าหลวง,แม่ฟ้าหลวง
1335,201,แม่สลองนอก,แม่สลองนอก
1336,201,แม่สลองใน,แม่สลองใน
1337,202,จอมหมอกแก้ว,จอมหมอกแก้ว
1338,202,ดงมะดะ,ดงมะดะ
1339,202,บัวสลี,บัวสลี
1340,202,ป่าก่อดำ,ป่าก่อดำ
1341,202,โป่งแพร่,โป่งแพร่
1342,203,เจดีย์หลวง,เจดีย์หลวง
1343,203,ท่าก๊อ,ท่าก๊อ
1344,203,ป่าแดด,ป่าแดด
1345,203,แม่พริก,แม่พริก
1346,203,แม่สรวย,แม่สรวย
1347,203,วาวี,วาวี
1348,203,ศรีถ้อย,ศรีถ้อย
1349,204,เกาะช้าง,เกาะช้าง
1350,204,บ้านด้าย,บ้านด้าย
1351,204,โป่งงาม,โป่งงาม
1352,204,โป่งผา,โป่งผา
1353,204,แม่สาย,แม่สาย
1354,204,เวียงพางคำ,เวียงพางคำ
1355,204,ศรีเมืองชุม,ศรีเมืองชุม
1356,204,ห้วยไคร้,ห้วยไคร้
1357,205,ท่าข้าม,ท่าข้าม
1358,205,ปอ,ปอ
1359,205,ม่วงยาย,ม่วงยาย
1360,205,หล่ายงาว,หล่ายงาว
1361,206,ดอนศิลา,ดอนศิลา
1362,206,ผางาม,ผางาม
1363,206,เมืองชุม,เมืองชุม
1364,206,เวียงชัย,เวียงชัย
1365,206,เวียงเหนือ,เวียงเหนือ
1366,207,ดงมหาวัน,ดงมหาวัน
1367,207,ทุ่งก่อ,ทุ่งก่อ
1368,207,ป่าซาง,ป่าซาง
1369,208,บ้านโป่ง,บ้านโป่ง
1370,208,ป่างิ้ว,ป่างิ้ว
1371,208,แม่เจดีย์,แม่เจดีย์
1372,208,แม่เจดีย์ใหม่,แม่เจดีย์ใหม่
1373,208,เวียง,เวียง
1374,208,เวียงกาหลง,เวียงกาหลง
1375,208,สันสลี,สันสลี
1376,209,แจ่มหลวง,แจ่มหลวง
1377,209,บ้านจันทร์,บ้านจันทร์
1378,209,แม่แดด,แม่แดด
1379,210,ข่วงเปา,ข่วงเปา
1380,210,ดอยแก้ว,ดอยแก้ว
1381,210,บ้านแปะ,บ้านแปะ
1382,210,บ้านหลวง,บ้านหลวง
1383,210,แม่สอย,แม่สอย
1384,210,สบเตี๊ยะ,สบเตี๊ยะ
1385,211,เชียงดาว,เชียงดาว
1386,211,ทุ่งข้าวพวง,ทุ่งข้าวพวง
1387,211,ปิงโค้ง,ปิงโค้ง
1388,211,เมืองคอง,เมืองคอง
1389,211,เมืองงาย,เมืองงาย
1390,211,เมืองนะ,เมืองนะ
1391,211,แม่นะ,แม่นะ
1392,212,ปงตำ,ปงตำ
1393,212,แม่ทะลบ,แม่ทะลบ
1394,212,ศรีดงเย็น,ศรีดงเย็น
1395,212,หนองบัว,หนองบัว
1396,213,ดอยเต่า,ดอยเต่า
1397,213,ท่าเดื่อ,ท่าเดื่อ
1398,213,บงตัน,บงตัน
1399,213,บ้านแอ่น,บ้านแอ่น
1400,213,โปงทุ่ง,โปงทุ่ง
1401,213,มืดกา,มืดกา
1402,214,เชิงดอย,เชิงดอย
1403,214,ตลาดขวัญ,ตลาดขวัญ
1404,214,ตลาดใหญ่,ตลาดใหญ่
1405,214,เทพเสด็จ,เทพเสด็จ
1406,214,ป่าป้อง,ป่าป้อง
1407,214,ป่าเมี่ยง,ป่าเมี่ยง
1408,214,ป่าลาน,ป่าลาน
1409,214,แม่คือ,แม่คือ
1410,214,แม่โป่ง,แม่โป่ง
1411,214,แม่ฮ้อยเงิน,แม่ฮ้อยเงิน
1412,214,ลวงเหนือ,ลวงเหนือ
1413,214,สง่าบ้าน,สง่าบ้าน
1414,214,สันปูเลย,สันปูเลย
1415,214,สำราญราษฎร์,สำราญราษฎร์
1416,215,ดอยหล่อ,ดอยหล่อ
1417,215,ยางคราม,ยางคราม
1418,215,สองแคว,สองแคว
1419,215,สันติสุข,สันติสุข
1420,216,โป่งน้ำร้อน,โป่งน้ำร้อน
1421,216,ม่อนปิ่น,ม่อนปิ่น
1422,216,แม่ข่า,แม่ข่า
1423,216,แม่คะ,แม่คะ
1424,216,แม่งอน,แม่งอน
1425,216,แม่สูน,แม่สูน
1426,216,เวียง,เวียง
1427,216,สันทราย,สันทราย
1428,217,เขื่อนผาก,เขื่อนผาก
1429,217,ทุ่งหลวง,ทุ่งหลวง
1430,217,น้ำแพร่,น้ำแพร่
1431,217,บ้านโป่ง,บ้านโป่ง
1432,217,ป่าตุ้ม,ป่าตุ้ม
1433,217,ป่าไหน่,ป่าไหน่
1434,217,แม่ปั๋ง,แม่ปั๋ง
1435,217,แม่แวน,แม่แวน
1436,217,เวียง,เวียง
1437,217,สันทราย,สันทราย
1438,217,โหล่งขอด,โหล่งขอด
1439,218,ช้างคลาน,ช้างคลาน
1440,218,ช้างเผือก,ช้างเผือก
1441,218,ช้างม่อย,ช้างม่อย
1442,218,ท่าศาลา,ท่าศาลา
1443,218,ป่าแดด,ป่าแดด
1444,218,ป่าตัน,ป่าตัน
1445,218,พระสิงห์,พระสิงห์
1446,218,ฟ้าฮ่าม,ฟ้าฮ่าม
1447,218,แม่เหียะ,แม่เหียะ
1448,218,วัดเกต,วัดเกต
1449,218,ศรีภูมิ,ศรีภูมิ
1450,218,สันผีเสื้อ,สันผีเสื้อ
1451,218,สุเทพ,สุเทพ
1452,218,หนองป่าครั่ง,หนองป่าครั่ง
1453,218,หนองหอย,หนองหอย
1454,218,หายยา,หายยา
1455,219,กองแขก,กองแขก
1456,219,ช่างเคิ่ง,ช่างเคิ่ง
1457,219,ท่าผา,ท่าผา
1458,219,บ้านทับ,บ้านทับ
1459,219,ปางหินฝน,ปางหินฝน
1460,219,แม่นาจร,แม่นาจร
1461,219,แม่ศึก,แม่ศึก
1462,220,กื้ดช้าง,กื้ดช้าง
1463,220,ขี้เหล็ก,ขี้เหล็ก
1464,220,ช่อแล,ช่อแล
1465,220,บ้านช้าง,บ้านช้าง
1466,220,บ้านเป้า,บ้านเป้า
1467,220,ป่าแป๋,ป่าแป๋
1468,220,เมืองก๋าย,เมืองก๋าย
1469,220,แม่แตง,แม่แตง
1470,220,แม่หอพระ,แม่หอพระ
1471,220,สบเปิง,สบเปิง
1472,220,สันป่ายาง,สันป่ายาง
1473,220,สันมหาพน,สันมหาพน
1474,220,อินทขิล,อินทขิล
1475,221,ขี้เหล็ก,ขี้เหล็ก
1476,221,ดอนแก้ว,ดอนแก้ว
1477,221,โป่งแยง,โป่งแยง
1478,221,แม่แรม,แม่แรม
1479,221,แม่สา,แม่สา
1480,221,ริมใต้,ริมใต้
1481,221,ริมเหนือ,ริมเหนือ
1482,221,สะลวง,สะลวง
1483,221,สันโป่ง,สันโป่ง
1484,221,ห้วยทราย,ห้วยทราย
1485,221,เหมืองแก้ว,เหมืองแก้ว
1486,222,ดอนเปา,ดอนเปา
1487,222,ทุ่งปี๊,ทุ่งปี๊
1488,222,ทุ่งรวงทอง,ทุ่งรวงทอง
1489,222,บ้านกาด,บ้านกาด
1490,222,แม่วิน,แม่วิน
1491,223,ทาเหนือ,ทาเหนือ
1492,223,บ้านสหกรณ์,บ้านสหกรณ์
1493,223,แม่ทา,แม่ทา
1494,223,ห้วยแก้ว,ห้วยแก้ว
1495,223,ออนกลาง,ออนกลาง
1496,223,ออนเหนือ,ออนเหนือ
1497,224,ท่าตอน,ท่าตอน
1498,224,บ้านหลวง,บ้านหลวง
1499,224,มะลิกา,มะลิกา
1500,224,แม่นาวาง,แม่นาวาง
1501,224,แม่สาว,แม่สาว
1502,224,แม่อาย,แม่อาย
1503,224,สันต้นหมื้อ,สันต้นหมื้อ
1504,225,เปียงหลวง,เปียงหลวง
1505,225,เมืองแหง,เมืองแหง
1506,225,แสนไห,แสนไห
1507,226,บ่อแก้ว,บ่อแก้ว
1508,226,แม่สาบ,แม่สาบ
1509,226,ยั้งเมิน,ยั้งเมิน
1510,226,สะเมิงใต้,สะเมิงใต้
1511,226,สะเมิงเหนือ,สะเมิงเหนือ
1512,227,แช่ช้าง,แช่ช้าง
1513,227,ต้นเปา,ต้นเปา
1514,227,ทรายมูล,ทรายมูล
1515,227,บวกค้าง,บวกค้าง
1516,227,แม่ปูคา,แม่ปูคา
1517,227,ร้องวัวแดง,ร้องวัวแดง
1518,227,สันกลาง,สันกลาง
1519,227,สันกำแพง,สันกำแพง
1520,227,ห้วยทราย,ห้วยทราย
1521,227,ออนใต้,ออนใต้
1522,228,ป่าไผ่,ป่าไผ่
1523,228,เมืองเล็น,เมืองเล็น
1524,228,แม่แฝก,แม่แฝก
1525,228,แม่แฝกใหม่,แม่แฝกใหม่
1526,228,สันทรายน้อย,สันทรายน้อย
1527,228,สันทรายหลวง,สันทรายหลวง
1528,228,สันนาเม็ง,สันนาเม็ง
1529,228,สันป่าเปา,สันป่าเปา
1530,228,สันพระเนตร,สันพระเนตร
1531,228,หนองจ๊อม,หนองจ๊อม
1532,228,หนองหาร,หนองหาร
1533,228,หนองแหย่ง,หนองแหย่ง
1534,229,ท่าวังพร้าว,ท่าวังพร้าว
1535,229,ทุ่งต้อม,ทุ่งต้อม
1536,229,ทุ่งสะโตก,ทุ่งสะโตก
1537,229,น้ำบ่อหลวง,น้ำบ่อหลวง
1538,229,บ้านกลาง,บ้านกลาง
1539,229,บ้านแม,บ้านแม
1540,229,มะขามหลวง,มะขามหลวง
1541,229,มะขุนหวาน,มะขุนหวาน
1542,229,แม่ก๊า,แม่ก๊า
1543,229,ยุหว่า,ยุหว่า
1544,229,สันกลาง,สันกลาง
1545,230,ขัวมุง,ขัวมุง
1546,230,ชมภู,ชมภู
1547,230,ไชยสถาน,ไชยสถาน
1548,230,ดอนแก้ว,ดอนแก้ว
1549,230,ท่ากว้าง,ท่ากว้าง
1550,230,ท่าวังตาล,ท่าวังตาล
1551,230,ป่าบง,ป่าบง
1552,230,ยางเนิ้ง,ยางเนิ้ง
1553,230,สันทราย,สันทราย
1554,230,สารภี,สารภี
1555,230,หนองผึ้ง,หนองผึ้ง
1556,230,หนองแฝก,หนองแฝก
1557,231,ขุนคง,ขุนคง
1558,231,น้ำแพร่,น้ำแพร่
1559,231,บ้านปง,บ้านปง
1560,231,บ้านแหวน,บ้านแหวน
1561,231,สบแม่ข่า,สบแม่ข่า
1562,231,สันผักหวาน,สันผักหวาน
1563,231,หนองแก๋ว,หนองแก๋ว
1564,231,หนองควาย,หนองควาย
1565,231,หนองตอง,หนองตอง
1566,231,หางดง,หางดง
1567,231,หารแก้ว,หารแก้ว
1568,232,นาเกียน,นาเกียน
1569,232,ม่อนจอง,ม่อนจอง
1570,232,แม่ตื่น,แม่ตื่น
1571,232,ยางเปียง,ยางเปียง
1572,232,สบโขง,สบโขง
1573,232,อมก๋อย,อมก๋อย
1574,233,นาคอเรือ,นาคอเรือ
1575,233,บ่อสลี,บ่อสลี
1576,233,บ่อหลวง,บ่อหลวง
1577,233,บ้านตาล,บ้านตาล
1578,233,หางดง,หางดง
1579,233,ฮอด,ฮอด
1580,234,กันตัง,กันตัง
1581,234,กันตังใต้,กันตังใต้
1582,234,เกาะลิบง,เกาะลิบง
1583,234,คลองชีล้อม,คลองชีล้อม
1584,234,คลองลุ,คลองลุ
1585,234,ควนธานี,ควนธานี
1586,234,โคกยาง,โคกยาง
1587,234,นาเกลือ,นาเกลือ
1588,234,บ่อน้ำร้อน,บ่อน้ำร้อน
1589,234,บางเป้า,บางเป้า
1590,234,บางสัก,บางสัก
1591,234,บางหมาก,บางหมาก
1592,234,ย่านซื่อ,ย่านซื่อ
1593,234,วังวน,วังวน
1594,235,โคกสะบ้า,โคกสะบ้า
1595,235,ช่อง,ช่อง
1596,235,นาข้าวเสีย,นาข้าวเสีย
1597,235,นาโยงเหนือ,นาโยงเหนือ
1598,235,นาหมื่นศรี,นาหมื่นศรี
1599,235,ละมอ,ละมอ
1600,236,เกาะสุกร,เกาะสุกร
1601,236,ท่าข้าม,ท่าข้าม
1602,236,ท่าพญา,ท่าพญา
1603,236,ทุ่งยาว,ทุ่งยาว
1604,236,บางด้วน,บางด้วน
1605,236,บ้านนา,บ้านนา
1606,236,ปะเหลียน,ปะเหลียน
1607,236,ลิพัง,ลิพัง
1608,236,สุโสะ,สุโสะ
1609,236,แหลมสอม,แหลมสอม
1610,237,ควนปริง,ควนปริง
1611,237,โคกหล่อ,โคกหล่อ
1612,237,ทับเที่ยง,ทับเที่ยง
1613,237,นาตาล่วง,นาตาล่วง
1614,237,นาโต๊ะหมิง,นาโต๊ะหมิง
1615,237,นาท่ามใต้,นาท่ามใต้
1616,237,นาท่ามเหนือ,นาท่ามเหนือ
1617,237,นาบินหลา,นาบินหลา
1618,237,นาพละ,นาพละ
1619,237,นาโยงใต้,นาโยงใต้
1620,237,น้ำผุด,น้ำผุด
1621,237,บางรัก,บางรัก
1622,237,บ้านควน,บ้านควน
1623,237,บ้านโพธิ์,บ้านโพธิ์
1624,237,หนองตรุด,หนองตรุด
1625,238,เกาะเปียะ,เกาะเปียะ
1626,238,ทุ่งกระบือ,ทุ่งกระบือ
1627,238,ทุ่งค่าย,ทุ่งค่าย
1628,238,นาชุมเห็ด,นาชุมเห็ด
1629,238,ในควน,ในควน
1630,238,โพรงจระเข้,โพรงจระเข้
1631,238,ย่านตาขาว,ย่านตาขาว
1632,238,หนองบ่อ,หนองบ่อ
1633,239,เขาไพร,เขาไพร
1634,239,คลองปาง,คลองปาง
1635,239,ควนเมา,ควนเมา
1636,239,หนองบัว,หนองบัว
1637,239,หนองปรือ,หนองปรือ
1638,240,เขาวิเศษ,เขาวิเศษ
1639,240,ท่าสะบ้า,ท่าสะบ้า
1640,240,วังมะปราง,วังมะปราง
1641,240,วังมะปรางเหนือ,วังมะปรางเหนือ
1642,240,อ่าวตง,อ่าวตง
1643,241,กะลาเส,กะลาเส
1644,241,เขาไม้แก้ว,เขาไม้แก้ว
1645,241,นาเมืองเพชร,นาเมืองเพชร
1646,241,บ่อหิน,บ่อหิน
1647,241,ไม้ฝาด,ไม้ฝาด
1648,242,เขากอบ,เขากอบ
1649,242,เขาขาว,เขาขาว
1650,242,เขาปูน,เขาปูน
1651,242,ท่างิ้ว,ท่างิ้ว
1652,242,ทุ่งต่อ,ทุ่งต่อ
1653,242,นาวง,นาวง
1654,242,ในเตา,ในเตา
1655,242,บางกุ้ง,บางกุ้ง
1656,242,บางดี,บางดี
1657,242,ปากคม,ปากคม
1658,242,ปากแจ่ม,ปากแจ่ม
1659,242,ลำภูรา,ลำภูรา
1660,242,วังคีรี,วังคีรี
1661,242,หนองช้างแล่น,หนองช้างแล่น
1662,242,ห้วยนาง,ห้วยนาง
1663,242,ห้วยยอด,ห้วยยอด
1664,243,ตะเสะ,ตะเสะ
1665,243,บ้าหวี,บ้าหวี
1666,243,หาดสำราญ,หาดสำราญ
1667,244,เกาะกูด,เกาะกูด
1668,244,เกาะหมาก,เกาะหมาก
1669,245,เกาะช้าง,เกาะช้าง
1670,245,เกาะช้างใต้,เกาะช้างใต้
1671,246,เขาสมิง,เขาสมิง
1672,246,ท่าโสม,ท่าโสม
1673,246,ทุ่งนนทรี,ทุ่งนนทรี
1674,246,เทพนิมิต,เทพนิมิต
1675,246,ประณีต,ประณีต
1676,246,วังตะเคียน,วังตะเคียน
1677,246,สะตอ,สะตอ
1678,246,แสนตุ้ง,แสนตุ้ง
1679,247,คลองใหญ่,คลองใหญ่
1680,247,ไม้รูด,ไม้รูด
1681,247,หาดเล็ก,หาดเล็ก
1682,248,ช้างทูน,ช้างทูน
1683,248,ด่านชุมพล,ด่านชุมพล
1684,248,นนทรีย์,นนทรีย์
1685,248,บ่อพลอย,บ่อพลอย
1686,248,หนองบอน,หนองบอน
1687,249,ชำราก,ชำราก
1688,249,ตะกาง,ตะกาง
